Stock,Earnings Yield,Return on Capital,Market Cap
INDIGOPNTS.NS,0.023113166263282785,0.17454936384563444,44332449792
INDNIPPON.NS,0.038748492788897304,0.10900389403247843,13176965120
INDOAMIN.NS,0.05837350098819793,0.2618826371252658,8180622336
INDOBORAX.NS,0.08624508731989493,0.26710301317641066,5420000768
INDOCO.NS,0.06346088358323404,0.16851821345922266,21542172672
INDOFARM.NS,0.03513304380587903,0.08637453708990651,6709445120
INDORAMA.NS,0.04973763483097294,0.10396656285854777,8825618432
INDOSTAR.NS,-0.053945960471202,-0.032505495129803004,38542700544
INDOTECH.NS,0.0029428370174976333,0.04833237222900211,22138165248
INDOTHAI.NS,0.000454957276030361,0.022993091712259016,22927427584
INDOUS.NS,0.015049065449344236,0.19718883276660057,3242106112
INDOWIND.NS,0.00875497904985904,0.008062860188791132,2074646784
INDRAMEDCO.NS,0.0012347967119898087,0.013573801613668723,34913660928
INDSWFTLAB.NS,0.07435342103702514,0.07404734156747238,5039815168
INDSWFTLTD.NS,0.020764667068726556,-0.6348375680895602,719222400
INDTERRAIN.NS,-0.12756191318163043,-0.11851011801396322,1480272128
INDUSINDBK.NS,0.25690948610043707,0.042537154463060556,526562623488
INDUSTOWER.NS,0.04844377129232352,0.18044984206162018,938857463808
INFIBEAM.NS,0.02020651163595916,0.028973187645677738,43683524608
INFOBEAN.NS,0.054846085334705155,0.16993028728742063,6819608576
INFOMEDIA.NS,-0.08326445496143745,-0.04885787276000388,314215712
INFY.NS,0.0006261891077360875,0.3132946976905112,5786847150080
INGERRAND.NS,0.010361554535288607,0.23289874447090628,106759815168
INNOVACAP.NS,0.010370963480518296,0.3232489334015266,47737012224
INNOVANA.NS,0.03188613263303383,0.2790777046876477,6410350080
INOXGREEN.NS,0.006264548573870023,0.02028324868785718,39694434304
INOXINDIA.NS,0.015481677580417219,0.34659273340706276,87201038336
INOXWIND.NS,-0.01236956695836462,-0.1348996825721825,183858266112
INSECTICID.NS,0.06897845591936057,0.14668438729937866,16953431040
INSPIRISYS.NS,0.02281856588327954,0.255031342791158,2710192384
INTELLECT.NS,0.03482592945906626,0.20878271419412137,86486163456
INTENTECH.NS,0.11253166591550179,0.2669694235469164,2111572352
INTERARCH.NS,0.003797126887120696,0.029781726258476946,25802604544
INTLCONV.NS,0.057615026133147534,0.1718895324565883,4169252608
INVENTURE.NS,0.03569183673469388,0.048518918559015765,1470000000
IOB.NS,0.08791444312181039,0.022906949901516725,671801081856
IOC.NS,0.11831328148508417,0.18215649257451824,1808784424960
IOLCP.NS,0.33122217348311317,0.43373448322900404,17575438336
IONEXCHANG.NS,0.03535918996554646,0.378251978099592,58548899840
IPCALAB.NS,0.042188062470571705,0.2847679825258465,330281975808
IPL.NS,0.12107266464178892,0.4495265223851543,14790560768
IRB.NS,0.042364287959688836,0.05264857669883279,260824399872
IRCON.NS,0.061815491604361394,0.15230146631425406,135537754112
IRCTC.NS,0.004786745219784675,0.16458457165584497,557920026624
IREDA.NS,-0.020643131224423523,-0.030332807379039737,402217566208
IRFC.NS,-0.0375241940353374,-0.01735897616911815,1600616923136
IRIS.NS,0.006521259513562437,0.1561778377318745,7194492416
IRISDOREME.NS,0.029678886402396795,0.256727098922831,3672145664
IRMENERGY.NS,0.04487303222424639,0.19332924795102785,11881924608
ISEC.NS,0.04748690069016156,0.7356900178740002,290124890112
ISFT.NS,0.047610389596018626,0.04593256102021945,1580929920
ISGEC.NS,0.049179171141471856,0.1366008722678202,73061539840
ITC.NS,0.03539104938261795,0.2848543995671129,5081350012928
ITDC.NS,-0.007243858993288051,-0.10216244142409335,46752899072
ITDCEM.NS,0.01189090732577878,0.09556169868380429,95144779776
ITI.NS,0.0064237970482574165,0.05267577470200948,224885981184
IVC.NS,0.02105968647866494,0.1539739113884116,2804172800
IVP.NS,0.04992614763308013,0.17873510540788268,1528338304
IWEL.NS,-0.02408780252439854,-0.10197292320962636,101747195904
IXIGO.NS,0.0007875820650079698,0.05269736760683655,54069387264
IZMO.NS,0.06920638018614089,0.11123448094552825,4050416640
J&KBANK.NS,0.3771181008811038,0.033148293001053694,100000702464
JAGRAN.NS,0.07857753655343076,0.05207836382534476,14955005952
JAGSNPHARM.NS,0.017220722842737984,0.1752743106863269,13470948352
JAIBALAJI.NS,0.0007887765132470511,-0.010098384161511775,113709989888
JAICORPLTD.NS,0.08971187056054979,0.09921200504465355,15154855936
JAIPURKURT.NS,0.05593507652215786,0.20307786883110793,600863232
JAMNAAUTO.NS,0.036270145251640656,0.17167118112338337,28626814976
JASH.NS,0.01240161005593545,0.24620589517102248,36398977024
JAYAGROGN.NS,0.10265186433645107,0.18884174299766196,6563100160
JAYBARMARU.NS,0.07524080961740863,0.09442158401239331,6260097536
JAYNECOIND.NS,0.05292182322067321,0.6618220888171967,29950072832
JAYSREETEA.NS,0.07781088985959876,0.1283270763745689,2544783872
JBCHEPHARM.NS,0.025536457400680286,0.31900626650461755,236294324224
JBMA.NS,0.00885949368549135,0.11981359519711705,139399987200
JCHAC.NS,0.012270081723086494,0.06597210163801585,46776508416
JETFREIGHT.NS,0.09121786187425075,0.19919682575284234,515082208
JGCHEM.NS,0.035355753346961394,0.3679199238284219,12308354048
JHS.NS,0.020451590232727367,0.01077834313182709,1217288960
JINDALPHOT.NS,-0.006450248103856964,-0.046669088747233876,7229024256
JINDALPOLY.NS,0.30197451322818325,0.27563876410543753,28078028800
JINDALSAW.NS,0.045144840892662214,0.09066637390560231,148960772096
JINDALSTEL.NS,0.1046850713629059,0.18590047021087086,800368558080
JINDRILL.NS,0.006906927355019342,0.011268268688998663,20046227456
JINDWORLD.NS,0.015114845863530643,0.19530473408973872,66261831680
JIOFIN.NS,1.306620510588881e-05,369.3125,1356706086912
JISLDVREQS.NS,0.009886367166899843,0.01711784324200435,36849606656
JISLJALEQS.NS,0.010019319036045736,0.01711784324200435,35495292928
JITFINFRA.NS,0.02005956485365807,0.04002760582231889,9547949056
JKCEMENT.NS,0.03307876522543428,0.16952559536771514,370825560064
JKIL.NS,0.028044091917928487,0.07687336456248287,49337692160
JKLAKSHMI.NS,0.06853524246926324,0.19577811848302595,92388605952
JKPAPER.NS,0.0615443561296705,0.09150187836478732,52564221952
JKTYRE.NS,0.08320440782784655,0.14563068348489294,72213422080
JLHL.NS,0.003264769748732815,0.04764137807642417,97073397760
JMFINANCIL.NS,0.10313481600820269,0.05929988710065021,83980369920
JNKINDIA.NS,0.012653596312588751,0.5505328660324726,18211796992
JOCIL.NS,0.14039873064985633,0.08013072077707346,1209168512
JPASSOCIAT.NS,0.017695215548975844,0.014949605007539545,8739531776
JPOLYINVST.NS,-0.06858231516426959,-0.046493306679942774,7682621952
JPPOWER.NS,0.06130365954292468,0.05936076910102884,97313513472
JSFB.NS,0.28964491744756476,0.06858959502920388,43610259456
JSL.NS,0.02411515601199111,0.16503550325983116,425427730432
JSWENERGY.NS,0.020828428177936786,0.0849298534093692,852341030912
JSWINFRA.NS,0.010058673775638608,0.08759475048689387,593664212992
JSWSTEEL.NS,0.056059935736509615,0.15224716937533697,2273151025152
JTEKTINDIA.NS,0.007537950125627562,0.03776542656015341,33089458176
JTLIND.NS,0.012434476906422442,0.3084324141773423,26840326144
JUBLFOOD.NS,0.01028341540493201,0.16137300623644754,440306958336
JUBLINGREA.NS,0.008406833619998923,0.03396241909324862,95534342144
JUBLPHARMA.NS,0.06398290327257139,0.13272286640818465,139919982592
JUNIPER.NS,-0.013111619920067012,-0.03739254510099514,55870255104
JUSTDIAL.NS,0.03867394768188358,0.1898372864656534,67741306880
JWL.NS,0.005292532282302455,0.12564680322688132,157976920064
JYOTHYLAB.NS,0.020482185108448066,0.17102875208348797,122908319744
JYOTICNC.NS,-0.0002846233616395466,-0.023359610479944354,219394981888
JYOTISTRUC.NS,-0.02867663303535323,0.023212494294742817,17897009152
KABRAEXTRU.NS,0.035209850339897854,0.1129234668173005,9232567296
KAJARIACER.NS,0.03351228456510918,0.20454853316820187,125153574912
KAKATCEM.NS,0.08337598118318194,0.04973650029297209,1062919872
KALAMANDIR.NS,0.019832728936994407,0.10871138876493629,18480635904
KALYANIFRG.NS,0.0024792002088098166,0.0050324919239726545,1889395200
KALYANKJIL.NS,0.007443471038773854,0.11479147378829441,501589245952
KAMATHOTEL.NS,-0.007332407784186656,0.16167776008173568,7179878400
KAMDHENU.NS,0.0412264231372295,0.1562271030518923,7327414272
KAMOPAINTS.NS,-4.869504992482718e-05,-7.142857142857143,3080394240
KANANIIND.NS,0.023500183319368963,0.026810611681035587,488733952
KANORICHEM.NS,0.052217397038017595,0.04165163204988385,3260830976
KANPRPLA.NS,0.13527664547213467,0.21894235682829624,2281921024
KANSAINER.NS,0.038412297999599526,0.17146264818313328,189960323072
KAPSTON.NS,0.027334488577944474,0.1870062594431254,4268819200
KARMAENG.NS,-0.04714908148658468,-0.18190427922739444,580577600
KARURVYSYA.NS,0.1434903650935052,0.034638885640539574,164437131264
KAUSHALYA.NS,0.0826377600422416,0.11283643635189348,306550080
KAVVERITEL.NS,-0.011052760812200647,-0.058609834566781066,970796288
KAYA.NS,-0.05167778130269081,-0.12462033980191642,3012163072
KAYNES.NS,0.0012042244306167316,0.20074973619313577,284489416704
KBCGLOBAL.NS,0.10782797832850681,0.181864492670268,2875817984
KCP.NS,0.10069010126167466,0.1890258835475732,24897222656
KCPSUGIND.NS,0.06408714487041497,0.0995434280908843,3811522560
KDDL.NS,0.01051773739775906,0.09591863770055267,33197041664
KEC.NS,0.05221544951837099,0.26945864157807126,175404253184
KECL.NS,-0.020058145933624868,-0.14682451210440225,8230557696
KEEPLEARN.NS,-0.07710844283471077,-30.371867421180276,465578880
KEI.NS,0.01645536338922695,0.21244060516823446,239813132288
KELLTONTEC.NS,0.08875062026466468,0.20599074753985824,10095324160
KERNEX.NS,0.0025667873971173196,0.048327890356637135,12304751616
KESORAMIND.NS,0.05110676543597616,0.046913316510229605,1239549312
KEYFINSERV.NS,0.012104917871280922,0.05308946294291118,1757880576
KFINTECH.NS,0.006820570416216698,0.14951270886811038,171553603584
KHADIM.NS,-0.02269214878344534,-0.0525806766456971,5405087744
KHAICHEM.NS,0.1022974748323897,0.2560147200514118,4477991424
KHAITANLTD.NS,0.007052510573784546,0.011722037459687789,407170016
KHANDSE.NS,-0.01810864002022571,-0.01633813345178507,321491840
KICL.NS,0.0018651829379832032,0.029457720182554884,17891006464
KILITCH.NS,0.010646332765085715,0.04523357202757138,5493837824
KIMS.NS,0.013389264913337254,0.26630011858400504,227639099392
KINGFA.NS,0.003958687400347373,0.03728212233848803,35766546432
KIOCL.NS,0.032743811153909286,0.1942084988652957,134410207232
KIRIINDUS.NS,0.08165642660966445,0.1170697545268203,31585286144
KIRLOSBROS.NS,0.016302395974470592,0.17001618149258904,129412677632
KIRLOSENG.NS,0.0287564475003176,0.12284515741681808,102837542912
KIRLOSIND.NS,0.10871342500761372,0.1577024986244493,34695581696
KIRLPNU.NS,0.012068332486173089,0.1346181981792067,70949494784
KITEX.NS,0.022062019958441814,0.11298093857576323,37753380864
KKCL.NS,0.010888667954406519,0.0647256925781938,27127414784
KMEW.NS,0.007589532224843457,0.25172485594031263,14122508288
KMSUGAR.NS,0.10109204044011133,0.1640348940339796,2408565248
KNRCON.NS,0.09503059543294405,0.2338515535725191,61245161472
KOHINOOR.NS,0.031742324265713766,-0.05703022630733868,1138448128
KOKUYOCMLN.NS,-0.011659952684974923,-0.046760906516869954,9855870976
KOLTEPATIL.NS,0.020393323755789942,0.04423435285314454,24549421056
KOPRAN.NS,0.09675249528378185,0.31521913465626833,8426319872
KOTAKBANK.NS,0.049001184762971634,0.049905136091304717,4051592282112
KOTARISUG.NS,0.09095607980575598,0.12627478353240307,2738639360
KOTHARIPET.NS,0.036012264546138754,0.23776283470668882,8983491584
KOTHARIPRO.NS,-0.011750164913085708,-0.010859130861037167,4037677568
KPEL.NS,0.0055916921302371645,0.06616781097541413,25094408192
KPIGREEN.NS,0.005885006878787743,0.10926393449794601,75832573952
KPIL.NS,0.07855048288300388,0.19679351857134705,148422459392
KPITTECH.NS,0.006748208761486121,0.13534268000397257,289339768832
KPRMILL.NS,0.02261508667241205,0.27730952214642174,310093676544
KRBL.NS,0.12125248695563877,0.19801612030476248,61582168064
KREBSBIO.NS,-0.07965913207148465,-0.19893107948542663,1517219456
KRIDHANINF.NS,-0.1183649703558413,-0.05985915492957746,324144864
KRISHANA.NS,0.02176102942414417,0.18833107410276273,13734382592
KRITI.NS,0.10000210156201676,0.32599828738096287,5144589312
KRITIKA.NS,0.011570529963475028,0.04117767558823737,2220775168
KRITINUT.NS,0.042879501261710876,0.19217650535696007,4855218688
KRN.NS,0.000939718464591707,0.18254937517733122,47077408768
KRONOX.NS,0.026645362577636996,0.4579700387140212,5079908864
KROSS.NS,0.01303557174332068,0.1444410569105691,10074432512
KRSNAA.NS,0.12450534034769796,0.761492661477212,23661109248
KRYSTAL.NS,0.025663987893424323,0.10675180266576027,6186102784
KSB.NS,0.01779593088292002,0.1935551445273494,116318969856
KSCL.NS,0.04665879023489606,0.24988324364584594,69001322496
KSHITIJPOL.NS,0.05432866983071734,0.07564851760889102,169212720
KSL.NS,0.07936739682155028,0.21341311393667414,30952230912
KSOLVES.NS,0.012072388721813754,0.8890092041147807,10008835072
KTKBANK.NS,0.3245235228874809,0.02754611706249123,67273936896
KUANTUM.NS,-0.0034383113598509376,-0.0036752558031650446,8746430464
LAGNAM.NS,0.04949047746076746,0.0907440205829705,1807185280
LAL.NS,0.0043341310572484115,0.04395263392053218,1803224832
LALPATHLAB.NS,0.020081843673183684,0.2958894628508808,205309001728
LAMBODHARA.NS,0.09734252206543294,0.13959042557224416,1295228288
LANCORHOL.NS,0.03389140330301205,0.05542489801634449,1592034048
LANDMARK.NS,0.02759671898788372,0.1651641117386373,15989688320
LAOPALA.NS,0.028094206702419536,0.09211002024213022,22819379200
LASA.NS,0.3048177967009082,0.18626852755504106,866249792
LATENTVIEW.NS,0.016495517218320974,0.24335560962089248,72688115712
LATTEYS.NS,0.016653430448116,0.11315801436494227,1071721664
LAURUSLABS.NS,0.04279001852387325,0.411833467940271,302655176704
LAXMICOT.NS,0.0693667279179954,0.07956242278273672,399198464
LAXMIDENTL.NS,-0.005380150249888568,-0.2570459892061442,20338724864
LCCINFOTEC.NS,-0.020686795868266755,-0.02548256510936984,682081984
LEMONTREE.NS,-0.002354080300257932,-0.008442415902201449,105995526144
LEXUS.NS,-0.3084570564649019,-0.6667122231674769,648323392
LFIC.NS,0.00268790289925494,0.053677105450578765,493920000
LGBBROSLTD.NS,0.05189894995509397,0.2027300311421463,36405174272
LGHL.NS,0.0018504479023065028,0.06025840126108772,10893096960
LIBAS.NS,0.023343917001782736,0.024809391131719555,302172576
LIBERTSHOE.NS,0.02238852967551982,0.05236883300303898,5189531648
LICHSGFIN.NS,0.1759537758547929,0.02390549653990068,299096735744
LICI.NS,0.02078584945799888,0.002637198776651244,4852540243968
LIKHITHA.NS,0.03844479020197017,0.25146962282211294,10066918400
LINC.NS,-0.0017564102185339467,-0.007680261311293441,6094073856
LINCOLN.NS,0.07989924636051136,0.22554724344514976,10737922048
LINDEINDIA.NS,0.004629264926937526,0.09119231329159994,510596382720
LLOYDSENGG.NS,0.00021057140974353598,0.011123512670870384,64129089536
LLOYDSENT.NS,-3.6745858917078007e-05,-0.0006577847420788194,58662789120
LLOYDSME.NS,0.0002438986603917475,0.025387544034459236,585140404224
LODHA.NS,0.019548943366809627,0.2551744617064919,1103909879808
LOKESHMACH.NS,0.043031871201471554,0.09589512393640055,3067521280
LORDSCHLO.NS,0.003767624313073417,0.011462422882781828,3608578560
LOTUSEYE.NS,0.015507904157315644,0.03835316364453348,1368759296
LOVABLE.NS,0.00796571764414709,0.005329892280071813,1202610688
LOYALTEX.NS,0.1474536156979919,0.24122777591412278,1120787840
LT.NS,0.02979078466879331,0.09283222625279167,4219770503168
LTF.NS,0.1590026468976136,0.0648526434995522,370573705216
LTFOODS.NS,0.03476679663632844,0.1936168014978176,116988682240
LTIM.NS,0.022174925772603014,0.3300812202852615,1201869815808
LTTS.NS,0.021659286684896282,0.23720029184592548,432232726528
LUMAXIND.NS,0.023918608535381265,0.10960520566883986,22372390912
LUMAXTECH.NS,0.02450077718594159,0.13209279328768667,32374904832
LUPIN.NS,0.019671037957700158,0.11822120881619312,878020395008
LUXIND.NS,0.09582760503361085,0.3599838131575905,38487265280
LXCHEM.NS,0.03573771503763035,0.1620352455354222,46320717824
LYKALABS.NS,0.02245889277844844,0.08416172249759868,3627259392
LYPSAGEMS.NS,-0.004191714836542579,-0.005052883730650107,184864672
M&M.NS,0.030151197036910125,0.09857787336214775,2987905515520
M&MFIN.NS,0.21142762121016856,0.09338704150086934,312041537536
MAANALU.NS,0.04511969890875712,0.32728246250522725,4464167936
MACPOWER.NS,0.008730742658488291,0.09271305354778907,7855298048
MADHAV.NS,0.028208711386010044,0.008903969908596723,353764384
MADHUCON.NS,-0.008510911340670599,-0.03924741774326938,441293472
MADRASFERT.NS,0.03829684519611564,-0.1492225500358823,11153021952
MAGADSUGAR.NS,0.06493131005098055,0.14474086889270182,8715654144
MAGNUM.NS,0.003905755728282925,0.008389842512225024,1648592512
MAHABANK.NS,0.1501745737071778,0.027275203616698693,335721758720
MAHAPEXLTD.NS,0.011533624604112525,0.011972213840210877,1664957952
MAHASTEEL.NS,0.01562394487061196,0.04979719719073478,4051635712
MAHEPC.NS,0.07975257936511343,0.13747812783372917,3258524416
MAHESHWARI.NS,0.09840453559452447,0.12366852756973579,1658331136
MAHLIFE.NS,-0.01456663561845633,-0.038644455153034565,45671903232
MAHLOG.NS,0.030032129866793312,0.07728706624605679,19028289536
MAHSEAMLES.NS,0.023618327580990875,0.05194487139914016,86124003328
MAITHANALL.NS,0.12003176323587418,0.1927208861084047,24747769856
MALLCOM.NS,0.05127226485801328,0.2554257603881401,6991920128
MALUPAPER.NS,0.008656378255794713,0.04093451766962471,574553856
MAMATA.NS,0.02047594401572066,0.19005107755723824,8199319040
MANAKALUCO.NS,0.02515044093024256,0.04226815561548023,1419395200
MANAKCOAT.NS,0.02902345031219855,0.10321904195552495,6502993408
MANAKSIA.NS,0.3179938161125828,0.09767218225111843,3729681152
MANAKSTEEL.NS,0.10292196380773413,0.15784671092335545,2987907584
MANALIPETC.NS,0.41438694971817974,0.3762747317502965,8887996416
MANAPPURAM.NS,0.20793293802229132,0.16394145142515884,190955749376
MANBA.NS,-0.003779120567847398,-0.0058933485395097915,6530619904
MANCREDIT.NS,-0.00013686362014192022,-0.002234268356908411,3068748288
MANGALAM.NS,0.2475501970236033,0.2956822267503401,1160523648
MANGCHEFER.NS,0.062438873093576854,0.20467242312342815,20794642432
MANGLMCEM.NS,0.07237034333777642,0.16223738343652305,21469890560
MANINDS.NS,0.08699160285039972,0.19694485029423872,17043603456
MANINFRA.NS,0.019467562350878896,0.10904158230378848,53002203136
MANKIND.NS,0.01738563843731845,0.34087153537770903,983361388544
MANOMAY.NS,0.02535455160753786,0.08728621538689428,3062409216
MANORAMA.NS,0.005462408721765915,0.19503323593976582,57134583808
MANORG.NS,0.30585799933426144,0.44581142950863395,3523840768
MANUGRAPH.NS,-0.3820369819432002,-0.17800580151297568,510296576
MANYAVAR.NS,0.010764752035050817,0.15208556776127707,190943117312
MAPMYINDIA.NS,0.008773868821819526,0.21593829378140258,92782444544
MARALOVER.NS,0.07616405501079214,0.20290374063150296,2688961536
MARATHON.NS,0.0248389955909308,0.057040582034204076,23231506432
MARICO.NS,0.017950304449899254,0.4423791821561338,857793822720
MARINE.NS,0.010453653958603279,0.12738832880504125,21665521664
MARKSANS.NS,0.03533597403928269,0.32868779117536984,88244625408
MARSHALL.NS,0.05736284854239495,0.054749249011195315,265781344
MARUTI.NS,0.015152328270278905,0.09798376424435573,3562107568128
MASFIN.NS,0.001722192407194332,0.0018328857043358791,44619288576
MASKINVEST.NS,-1.7982491173012393e-05,-0.0014000877666958227,521618496
MASTEK.NS,0.06042588364861459,0.22118710716957488,60594245632
MASTERTR.NS,0.005597971648200006,0.008618158673555764,14367704064
MATRIMONY.NS,0.05125374253295308,0.18755621365091577,10880891904
MAWANASUG.NS,0.3110429680837007,0.3543926170474727,3353585920
MAXESTATES.NS,-0.0001903408050666615,-0.0018191537942417362,60635594752
MAXHEALTH.NS,0.0009724151113979149,0.013176680815344944,1045538734080
MAXIND.NS,-0.04566602379760236,-0.054704845556958766,8037430784
MAYURUNIQ.NS,0.06040874421781937,0.19154554945616392,20078467072
MAZDA.NS,0.04712200511667343,0.14847025139078654,4788378112
MAZDOCK.NS,0.006606047643622962,0.14090469084479354,934752485376
MBAPL.NS,0.013972477264302043,0.1646194352609283,22401814528
MBLINFRA.NS,0.07660962473706964,0.058804899763327416,5538407424
MCL.NS,0.05562178629813273,0.14498450025378476,1214097408
MCLEODRUSS.NS,0.04897638770980589,0.05941113829615018,3657344256
MCLOUD.NS,0.0006149460301184943,0.01611543541600544,33024161792
MCX.NS,0.001193379344587092,0.026912558602074158,253984620544
MEDANTA.NS,0.0030186238437004335,0.04348876276402722,321216610304
MEDIASSIST.NS,0.021356139968910122,0.20416369573133972,31520077824
MEDICAMEQ.NS,0.02919814876210563,0.12430088868811223,5829867008
MEDICO.NS,0.009403094146893137,0.12169373832864898,4652798976
MEDPLUS.NS,0.016749316269066773,0.12923692726963038,83954728960
MEGASOFT.NS,0.01499041753314905,0.03962851227302086,4024732672
MEGASTAR.NS,0.02846264626275509,0.21136748801129104,2277713408
MENONBE.NS,0.053906048307332775,0.24379333289662852,5016068096
MEP.NS,0.11820760932871956,0.1550765127843895,214631808
METROBRAND.NS,0.004468034925511149,0.09674416809205132,284026535936
METROPOLIS.NS,0.033900395118170036,0.3149497257512716,77109477376
MFML.NS,0.07290686782508139,13.777058823529412,321243456
MFSL.NS,-0.0010410297506922555,-0.00041223317953291677,387864035328
MGEL.NS,0.02388812193857733,0.15149210475262115,4142518784
MGL.NS,0.06498223870060023,0.24090260404327055,128929726464
MHLXMIRU.NS,0.04052676698196782,0.09676750612156199,2308904192
MHRIL.NS,0.01101397451413582,0.013065125143551303,59140763648
MICEL.NS,-0.004240478431374243,-0.1742284124354665,12445859840
MIDHANI.NS,0.048488995957703805,0.13106112430083297,48435527680
MINDACORP.NS,0.013012530900629092,0.11797709630312812,113217216512
MINDTECK.NS,0.03685391586644171,0.12009456264775414,5070353408
MIRCELECTR.NS,0.04074633980522517,0.06203311007912675,2916597504
MIRZAINT.NS,0.08265192633082116,0.061246211157129964,3745274368
MITCON.NS,0.038474237929774585,0.037560432026652574,1041185664
MITTAL.NS,0.008352595124590165,0.04864034086111621,732436608
MKPL.NS,0.057121490394048874,0.44533300633367656,2387212544
MMFL.NS,0.044078915469119365,0.10278894708832854,15549088768
MMP.NS,0.03508757158839541,0.1109499890324813,6599595008
MMTC.NS,-0.09553215416202968,-6.1762790066494775,72615002112
MOBIKWIK.NS,-0.04986605413356486,5.876075634057971,20812161024
MODIRUBBER.NS,0.01613823562542682,0.009151701921083326,2450395904
MODISONLTD.NS,0.0754198324837322,0.1859255014729972,4089783552
MODTHREAD.NS,0.010200002817228328,0.04247821840846245,1311669632
MOHITIND.NS,0.06629342551734838,0.08718080877152651,395280192
MOIL.NS,0.03913111646057753,0.08320442497817876,61411557376
MOKSH.NS,0.07664464173282709,0.24767177638364277,1119724160
MOL.NS,0.1412357091769449,0.18991749773865213,15822088192
MOLDTECH.NS,0.03682622561534432,0.22496653620758414,4052731392
MOLDTKPAC.NS,0.04447126149160053,0.2562869600436744,15527864320
MONARCH.NS,-0.0009013736164268564,-0.0037723304619298142,24322877440
MONTECARLO.NS,0.08392174575463857,0.14349634553091756,10917214208
MORARJEE.NS,-0.04554389472343281,-0.0951678396689744,198128080
MOREPENLAB.NS,0.038473065266595635,0.2196794953625651,26186366976
MOSCHIP.NS,-0.00023580769388110946,-0.010045825262194472,26609379328
MOTHERSON.NS,0.017608084745555024,0.0565166901024372,804811964416
MOTILALOFS.NS,-0.007383385403045893,-0.020142852200192626,339058556928
MOTISONS.NS,0.01570935238706483,0.21448874235979676,16666182656
MOTOGENFIN.NS,-0.01220390566676062,-0.010694656606071596,986769024
MPHASIS.NS,0.041983681710160155,0.23329523218293405,399060631552
MPSLTD.NS,0.02640825187969551,0.2351816250400773,36619431936
MRF.NS,0.04091935919410863,0.1310274124668608,468160348160
MRO-TEK.NS,-0.008300807908677373,-0.07592945486409873,1116965376
MRPL.NS,-0.0017594442707998387,-0.003979795384484095,226400862208
MSPL.NS,0.0367052037799376,0.07376990039113576,15294720000
MSTCLTD.NS,0.051485813701914594,0.2160164174289591,33693440000
MSUMI.NS,0.02622662149729684,0.7447730749617542,222160764928
MTARTECH.NS,0.017975678476856372,0.1387049774811941,38436446208
MTEDUCARE.NS,-0.05208450685011297,-0.030555542221304827,164680064
MTNL.NS,-0.014182580346921173,-0.13920478388585816,25943400448
MUFIN.NS,-6.625823364944887e-06,-0.003515114994476248,10564724736
MUFTI.NS,0.021681544676214283,0.057491253614540445,7898652160
MUKANDLTD.NS,0.05119945405449022,0.07503612543274121,13153470464
MUKKA.NS,0.021030312832795956,0.26249510334815773,9272999936
MUKTAARTS.NS,0.009738401040877299,0.023625900522317656,1566084736
MUNJALAU.NS,0.06290933140655865,0.10887339529367378,6355328512
MURUDCERA.NS,-7.362127601215021e-05,-5.674693662491152e-05,1906494208
MUTHOOTCAP.NS,-0.16911036283155179,-0.03447269922421593,4122751488
MUTHOOTFIN.NS,0.07855233530978564,0.13324491253895276,905173598208
MUTHOOTMF.NS,0.003501832309692865,0.0022815888413915543,21505884160
MVGJL.NS,0.04874097992433724,0.18801225760478166,9563795456
NACLIND.NS,0.0328496523684368,0.18810781836281493,28572436480
NAGAFERT.NS,-0.1346359605432812,3.54130487972876,3038216448
NAGREEKCAP.NS,-0.17311002044624227,-0.05862122744263499,336554752
NAGREEKEXP.NS,-0.010873540193970495,-0.01962648543654036,764667904
NAHARCAP.NS,-0.0007889047132136187,-0.002643550582159683,3764713216
NAHARINDUS.NS,0.03822318512218564,0.047372519155330035,4129774848
NAHARPOLY.NS,0.1257428917106054,0.12057826578717926,4871866368
NAHARSPING.NS,0.06257545686299851,0.10595116594053088,8099734016
NAM-INDIA.NS,0.0007137200657197187,0.057115794458915466,337947623424
NARMADA.NS,0.025136900679784385,0.11849078140416723,648598656
NATCAPSUQ.NS,0.045501212077239346,0.1496604838380252,1991611648
NATCOPHARM.NS,0.04205901533009307,0.1379181023369196,137317662720
NATHBIOGEN.NS,0.17300564468017612,0.10486901834888278,2821334016
NATIONALUM.NS,0.04990484584673587,0.10432187463711846,265742008320
NAUKRI.NS,0.01963481497708078,0.2858290322225157,824752472064
NAVA.NS,0.06290753742888258,0.12890957996431024,131015311360
NAVINFLUOR.NS,0.018797648559911607,0.2121296121543833,192402161664
NAVKARCORP.NS,0.045590716974773016,0.038666655453021996,13460915200
NAVKARURB.NS,0.006868088781803461,0.025310320311824,3405171712
NAVNETEDUL.NS,0.03260756357510125,0.10339310921733674,29790752768
NAZARA.NS,0.002078019183094935,0.021010999876405884,83191676928
NBCC.NS,0.027002247528232156,0.22897712496563613,214541991936
NBIFIN.NS,0.0007481545115863849,0.0033820538098937427,5580398080
NCC.NS,0.04942555565024891,0.12334118890282714,123930714112
NCLIND.NS,0.2220991302879705,0.24759695803906812,8631055360
NDGL.NS,-0.0010620325528591637,-0.07349860934656458,4030949888
NDL.NS,0.0068822798188317305,0.009807546091525308,5203706368
NDLVENTURE.NS,0.0211298060731156,0.046108701463067406,2066322944
NDRAUTO.NS,0.007352147428038981,0.06138435498179483,15335297024
NDTV.NS,0.13287664848217334,0.5334552522572489,7369059840
